Channel/Block,Show,Filename,Duration,File Path
Kids WB,The Animaniacs,"Animaniacs - S03 E04 - A Hard Day's Warner, Gimme A Break, And Please Get A Life Foundation (480p - Dvdrip) - Part 3.mp4",286,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E04 - A Hard Day's Warner, Gimme a Break, and Please Get a Life Foundation (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E05 - The Tiger Prince, All The Words In The English Language, The Kid In The Lid, And Method To Her Madness (480p - Dvdrip).mp4",232,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E05 - The Tiger Prince, All the Words in the English Language, The Kid in The Lid, and Method to Her Madness (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E05 - The Tiger Prince, All The Words In The English Language, The Kid In The Lid, And Method To Her Madness (480p - Dvdrip) - Part 2.mp4",424,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E05 - The Tiger Prince, All the Words in the English Language, The Kid in The Lid, and Method to Her Madness (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E05 - The Tiger Prince, All The Words In The English Language, The Kid In The Lid, And Method To Her Madness (480p - Dvdrip) - Part 3.mp4",623,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E05 - The Tiger Prince, All the Words in the English Language, The Kid in The Lid, and Method to Her Madness (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E06 - Gimme The Works, Buttons In Ows, And Hercules Unwound (480p - Dvdrip).mp4",280,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E06 - Gimme The Works, Buttons in Ows, and Hercules Unwound (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E06 - Gimme The Works, Buttons In Ows, And Hercules Unwound (480p - Dvdrip) - Part 2.mp4",428,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E06 - Gimme The Works, Buttons in Ows, and Hercules Unwound (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E06 - Gimme The Works, Buttons In Ows, And Hercules Unwound (480p - Dvdrip) - Part 3.mp4",589,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E06 - Gimme The Works, Buttons in Ows, and Hercules Unwound (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E07 - This Pun For Hire, Star Truck, Go Fish, And Multiplication Song (480p - Dvdrip).mp4",162,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E07 - This Pun for Hire, Star Truck, Go Fish, and Multiplication Song (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E07 - This Pun For Hire, Star Truck, Go Fish, And Multiplication Song (480p - Dvdrip) - Part 2.mp4",449,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E07 - This Pun for Hire, Star Truck, Go Fish, and Multiplication Song (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E07 - This Pun For Hire, Star Truck, Go Fish, And Multiplication Song (480p - Dvdrip) - Part 3.mp4",660,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E07 - This Pun for Hire, Star Truck, Go Fish, and Multiplication Song (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E08 - The Presidents Song, Don't Tread On Us, The Flame Returns (480p - Dvdrip).mp4",901,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E08 - The Presidents Song, Don't Tread on Us, The Flame Returns (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E08 - The Presidents Song, Don't Tread On Us, The Flame Returns (480p - Dvdrip) - Part 2.mp4",174,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E08 - The Presidents Song, Don't Tread on Us, The Flame Returns (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E08 - The Presidents Song, Don't Tread On Us, The Flame Returns (480p - Dvdrip) - Part 3.mp4",213,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E08 - The Presidents Song, Don't Tread on Us, The Flame Returns (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,Animaniacs - S03 E08 - The Sound Of Warners And Yabba Dabba Boo (480p - Dvdrip).mp4,398,/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E08 - The Sound of Warners and Yabba Dabba Boo (480p - DVDRip) - Part 1.mp4
Kids WB,The Animaniacs,Animaniacs - S03 E08 - The Sound Of Warners And Yabba Dabba Boo (480p - Dvdrip) - Part 2.mp4,626,/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E08 - The Sound of Warners and Yabba Dabba Boo (480p - DVDRip) - Part 2.mp4
Kids WB,The Animaniacs,Animaniacs - S03 E08 - The Sound Of Warners And Yabba Dabba Boo (480p - Dvdrip) - Part 3.mp4,257,/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E08 - The Sound of Warners and Yabba Dabba Boo (480p - DVDRip) - Part 3.mp4
Kids WB,The Animaniacs,"Animaniacs - S03 E10 - My Mother The Squirrel, The Party, Oh Say Can You See, And The 12 Days Of Christmas Song (480p - Dvdrip).mp4",74,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E10 - My Mother the Squirrel, The Party, Oh Say Can You See, and The 12 Days of Christmas Song (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E10 - My Mother The Squirrel, The Party, Oh Say Can You See, And The 12 Days Of Christmas Song (480p - Dvdrip) - Part 2.mp4",332,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E10 - My Mother the Squirrel, The Party, Oh Say Can You See, and The 12 Days of Christmas Song (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E10 - My Mother The Squirrel, The Party, Oh Say Can You See, And The 12 Days Of Christmas Song (480p - Dvdrip) - Part 3.mp4",885,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E10 - My Mother the Squirrel, The Party, Oh Say Can You See, and The 12 Days of Christmas Song (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E11 - Dot's Entertainment, The Girl With The Googily Goop, Gunga Dot (480p - Dvdrip).mp4",558,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E11 - Dot's Entertainment, The Girl With the Googily Goop, Gunga Dot (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E11 - Dot's Entertainment, The Girl With The Googily Goop, Gunga Dot (480p - Dvdrip) - Part 2.mp4",432,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E11 - Dot's Entertainment, The Girl With the Googily Goop, Gunga Dot (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E11 - Dot's Entertainment, The Girl With The Googily Goop, Gunga Dot (480p - Dvdrip) - Part 3.mp4",301,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E11 - Dot's Entertainment, The Girl With the Googily Goop, Gunga Dot (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E12 - Soccer Coach Slappy, Belly Button Blues, Our Final Space Cartoon, We Promise, And Valuable Lesson (480p - Dvdrip).mp4",686,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E12 - Soccer Coach Slappy, Belly Button Blues, Our Final Space Cartoon, We Promise, and Valuable Lesson (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E12 - Soccer Coach Slappy, Belly Button Blues, Our Final Space Cartoon, We Promise, And Valuable Lesson (480p - Dvdrip) - Part 2.mp4",197,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E12 - Soccer Coach Slappy, Belly Button Blues, Our Final Space Cartoon, We Promise, and Valuable Lesson (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E12 - Soccer Coach Slappy, Belly Button Blues, Our Final Space Cartoon, We Promise, And Valuable Lesson (480p - Dvdrip) - Part 3.mp4",400,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E12 - Soccer Coach Slappy, Belly Button Blues, Our Final Space Cartoon, We Promise, and Valuable Lesson (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E13 - Wakko's 2-note Song, Panama Canal, Hello Nurse, The Ballad Of Magellan, The Return, And The Big Wrap Party Tonight (480p - Dvdrip).mp4",126,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E13 - Wakko's 2-Note Song, Panama Canal, Hello Nurse, The Ballad of Magellan, The Return, and The Big Wrap Party Tonight (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E13 - Wakko's 2-note Song, Panama Canal, Hello Nurse, The Ballad Of Magellan, The Return, And The Big Wrap Party Tonight (480p - Dvdrip) - Part 2.mp4",275,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E13 - Wakko's 2-Note Song, Panama Canal, Hello Nurse, The Ballad of Magellan, The Return, and The Big Wrap Party Tonight (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S03 E13 - Wakko's 2-note Song, Panama Canal, Hello Nurse, The Ballad Of Magellan, The Return, And The Big Wrap Party Tonight (480p - Dvdrip) - Part 3.mp4",897,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S03 E13 - Wakko's 2-Note Song, Panama Canal, Hello Nurse, The Ballad of Magellan, The Return, and The Big Wrap Party Tonight (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,Animaniacs - S04 E01 - One Flew Over The Cuckoo Clock (480p - Dvdrip).mp4,45,/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E01 - One Flew Over the Cuckoo Clock (480p - DVDRip) - Part 1.mp4
Kids WB,The Animaniacs,Animaniacs - S04 E01 - One Flew Over The Cuckoo Clock (480p - Dvdrip) - Part 2.mp4,512,/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E01 - One Flew Over the Cuckoo Clock (480p - DVDRip) - Part 2.mp4
Kids WB,The Animaniacs,Animaniacs - S04 E01 - One Flew Over The Cuckoo Clock (480p - Dvdrip) - Part 3.mp4,740,/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E01 - One Flew Over the Cuckoo Clock (480p - DVDRip) - Part 3.mp4
Kids WB,The Animaniacs,"Animaniacs - S04 E02 - Cutie And The Beast, Boo Happens, And Noel (480p - Dvdrip).mp4",841,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E02 - Cutie and the Beast, Boo Happens, and Noel (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E02 - Cutie And The Beast, Boo Happens, And Noel (480p - Dvdrip) - Part 2.mp4",148,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E02 - Cutie and the Beast, Boo Happens, and Noel (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E02 - Cutie And The Beast, Boo Happens, And Noel (480p - Dvdrip) - Part 3.mp4",288,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E02 - Cutie and the Beast, Boo Happens, and Noel (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E03 - Jokahontas, Bolds On The Hood, Mighty Wakko At The Bat (480p - Dvdrip).mp4",729,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E03 - Jokahontas, Bolds on the Hood, Mighty Wakko at the Bat (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E03 - Jokahontas, Bolds On The Hood, Mighty Wakko At The Bat (480p - Dvdrip) - Part 2.mp4",203,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E03 - Jokahontas, Bolds on the Hood, Mighty Wakko at the Bat (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E03 - Jokahontas, Bolds On The Hood, Mighty Wakko At The Bat (480p - Dvdrip) - Part 3.mp4",351,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E03 - Jokahontas, Bolds on the Hood, Mighty Wakko at the Bat (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E04 - A Very Special Show, Night Of The Living Buttons, And Soda Jerk (480p - Dvdrip).mp4",468,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E04 - A Very Special Show, Night of the Living Buttons, and Soda Jerk (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E04 - A Very Special Show, Night Of The Living Buttons, And Soda Jerk (480p - Dvdrip) - Part 2.mp4",317,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E04 - A Very Special Show, Night of the Living Buttons, and Soda Jerk (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E04 - A Very Special Show, Night Of The Living Buttons, And Soda Jerk (480p - Dvdrip) - Part 3.mp4",502,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E04 - A Very Special Show, Night of the Living Buttons, and Soda Jerk (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E05 - From Burbank With Love, Anchors A-warners, And When You're Traveling From Nantucket (480p - Dvdrip).mp4",648,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E05 - From Burbank with Love, Anchors A-Warners, and When You're Traveling from Nantucket (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E05 - From Burbank With Love, Anchors A-warners, And When You're Traveling From Nantucket (480p - Dvdrip) - Part 2.mp4",454,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E05 - From Burbank with Love, Anchors A-Warners, and When You're Traveling from Nantucket (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E05 - From Burbank With Love, Anchors A-warners, And When You're Traveling From Nantucket (480p - Dvdrip) - Part 3.mp4",177,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E05 - From Burbank with Love, Anchors A-Warners, and When You're Traveling from Nantucket (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E06 - Papers For Pappa, Amazing Gladiators, And Pinky And The Ralph (480p - Dvdrip).mp4",718,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E06 - Papers for Pappa, Amazing Gladiators, and Pinky and the Ralph (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E06 - Papers For Pappa, Amazing Gladiators, And Pinky And The Ralph (480p - Dvdrip) - Part 2.mp4",458,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E06 - Papers for Pappa, Amazing Gladiators, and Pinky and the Ralph (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E06 - Papers For Pappa, Amazing Gladiators, And Pinky And The Ralph (480p - Dvdrip) - Part 3.mp4",113,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E06 - Papers for Pappa, Amazing Gladiators, and Pinky and the Ralph (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E07 - 10 Short Films About Wakko Warner, No Time For Love, And The Boo Network (480p - Dvdrip).mp4",73,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E07 - 10 Short Films about Wakko Warner, No Time for Love, and The Boo Network (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E07 - 10 Short Films About Wakko Warner, No Time For Love, And The Boo Network (480p - Dvdrip) - Part 2.mp4",538,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E07 - 10 Short Films about Wakko Warner, No Time for Love, and The Boo Network (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E07 - 10 Short Films About Wakko Warner, No Time For Love, And The Boo Network (480p - Dvdrip) - Part 3.mp4",684,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E07 - 10 Short Films about Wakko Warner, No Time for Love, and The Boo Network (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E08 - Pitter Patter Of Little Feet, Mindy In Wonderland, And Ralph's Wedding (480p - Dvdrip).mp4",580,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E08 - Pitter Patter of Little Feet, Mindy in Wonderland, and Ralph's Wedding (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E08 - Pitter Patter Of Little Feet, Mindy In Wonderland, And Ralph's Wedding (480p - Dvdrip) - Part 2.mp4",492,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E08 - Pitter Patter of Little Feet, Mindy in Wonderland, and Ralph's Wedding (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S04 E08 - Pitter Patter Of Little Feet, Mindy In Wonderland, And Ralph's Wedding (480p - Dvdrip) - Part 3.mp4",151,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S04 E08 - Pitter Patter of Little Feet, Mindy in Wonderland, and Ralph's Wedding (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E01 - Message In A Bottle, Back In Style, And Bones In The Body (480p - Dvdrip).mp4",582,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E01 - Message in a Bottle, Back in Style, and Bones in the Body (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E01 - Message In A Bottle, Back In Style, And Bones In The Body (480p - Dvdrip) - Part 2.mp4",370,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E01 - Message in a Bottle, Back in Style, and Bones in the Body (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E01 - Message In A Bottle, Back In Style, And Bones In The Body (480p - Dvdrip) - Part 3.mp4",261,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E01 - Message in a Bottle, Back in Style, and Bones in the Body (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E02 - It, Dot The Macadamia Nut, And Bully For Skippy (480p - Dvdrip).mp4",345,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E02 - It, Dot The Macadamia Nut, and Bully for Skippy (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E02 - It, Dot The Macadamia Nut, And Bully For Skippy (480p - Dvdrip) - Part 2.mp4",542,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E02 - It, Dot The Macadamia Nut, and Bully for Skippy (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E02 - It, Dot The Macadamia Nut, And Bully For Skippy (480p - Dvdrip) - Part 3.mp4",405,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E02 - It, Dot The Macadamia Nut, and Bully for Skippy (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E03 - Cute First, Acquaintances, Here Comes Attila, And Boo Wonder (480p - Dvdrip).mp4",938,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E03 - Cute First, Acquaintances, Here Comes Attila, and Boo Wonder (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E03 - Cute First, Acquaintances, Here Comes Attila, And Boo Wonder (480p - Dvdrip) - Part 2.mp4",81,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E03 - Cute First, Acquaintances, Here Comes Attila, and Boo Wonder (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E03 - Cute First, Acquaintances, Here Comes Attila, And Boo Wonder (480p - Dvdrip) - Part 3.mp4",287,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E03 - Cute First, Acquaintances, Here Comes Attila, and Boo Wonder (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E04 - Hooray For North Hollywood, Part 1 (480p - Dvdrip).mp4",668,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E04 - Hooray for North Hollywood, Part 1 (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E04 - Hooray For North Hollywood, Part 1 (480p - Dvdrip) - Part 2.mp4",334,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E04 - Hooray for North Hollywood, Part 1 (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E04 - Hooray For North Hollywood, Part 1 (480p - Dvdrip) - Part 3.mp4",305,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E04 - Hooray for North Hollywood, Part 1 (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E05 - Hooray For North Hollywood, Part 2 (480p - Dvdrip).mp4",313,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E05 - Hooray for North Hollywood, Part 2 (480p - DVDRip) - Part 1.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E05 - Hooray For North Hollywood, Part 2 (480p - Dvdrip) - Part 2.mp4",341,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E05 - Hooray for North Hollywood, Part 2 (480p - DVDRip) - Part 2.mp4"
Kids WB,The Animaniacs,"Animaniacs - S05 E05 - Hooray For North Hollywood, Part 2 (480p - Dvdrip) - Part 3.mp4",641,"/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E05 - Hooray for North Hollywood, Part 2 (480p - DVDRip) - Part 3.mp4"
Kids WB,The Animaniacs,Animaniacs - S05 E06 - The Carpool And The Sunshine Squirrels (480p - Dvdrip).mp4,449,/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E06 - The Carpool and The Sunshine Squirrels (480p - DVDRip) - Part 1.mp4
Kids WB,The Animaniacs,Animaniacs - S05 E06 - The Carpool And The Sunshine Squirrels (480p - Dvdrip) - Part 2.mp4,445,/media/weazle/Seagate/Show/Kids WB/The Animaniacs/ANIMANIACS - S05 E06 - The Carpool and The Sunshine Squirrels (480p - DVDRip) - Part 2.mp4
